variety_id,alias,variety,variety_name,mfr_item,list_price,is_promo_item,promotion_code,measure,mfr_family,item_category_id,is_limited_edition,is_distributed,is_consignment,is_exclusive,brand_id,model_id,class_id,quickbook_variety_id,is_bo_available,is_active,is_online,status,abbreviation,updated_by,updated_date
25870,Cinnamon,Cinnamon,"Al Fakher 50g Cinnamon",NULL,12.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1384,7015,89,8000010C-1470285403,NULL,1,NULL,active,CINNA,1,"2023-11-10 05:19:12"
25871,"Citrus Mint","Citrus Mint","Al Fakher 50g Citrus Mint",NULL,12.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1384,7015,89,8000010D-1470285403,NULL,1,NULL,active,CITR,1,"2023-11-10 05:19:12"
25872,Cocktail,Cocktail,"Al Fakher 50g Cocktail",NULL,12.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1384,7015,89,8000010E-1470285403,NULL,1,NULL,active,COCKT,1,"2023-11-10 05:19:12"
25873,Coconut,Coconut,"Al Fakher 50g Coconut",NULL,12.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1384,7015,89,8000010F-1470285403,NULL,1,NULL,active,ALF:COCONUT,1,"2023-11-10 05:19:12"
25874,"Energy Drink","Energy Drink","Al Fakher 50g Energy Drink",NULL,12.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1384,7015,89,80000110-1470285403,NULL,1,NULL,active,ENER,1,"2023-11-10 05:19:12"
25875,Fresh,Fresh,"Al Fakher 50g Fresh",NULL,12.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1384,7015,89,80000111-1470285403,NULL,1,NULL,active,ALF:FRESH,1,"2023-11-10 05:19:12"
25876,Grape,Grape,"Al Fakher 50g Grape",NULL,12.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1384,7015,89,80000112-1470285403,NULL,1,NULL,active,ALF:GRAPE,1,"2023-11-10 05:19:12"
25877,"Grape Berry","Grape Berry","Al Fakher 50g Grape Berry",NULL,12.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1384,7015,89,80000113-1470285403,NULL,1,NULL,active,GRAPEBE,1,"2023-11-10 05:19:12"
25878,"Grape Cream","Grape Cream","Al Fakher 50g Grape Cream",NULL,12.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1384,7015,89,80000114-1470285403,NULL,1,NULL,active,GRAPECR,1,"2023-11-10 05:19:12"
25879,"Grape Mint","Grape Mint","Al Fakher 50g Grape Mint",NULL,12.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1384,7015,89,80000115-1470285403,NULL,1,NULL,active,GRAPEMIN,1,"2023-11-10 05:19:12"
25880,Grapefruit,Grapefruit,"Al Fakher 50g Grapefruit",NULL,12.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1384,7015,89,80000116-1470285404,NULL,1,NULL,active,GRAPEFRU,1,"2023-11-10 05:19:12"
25881,"Grapefruit Mint","Grapefruit Mint","Al Fakher 50g Grapefruit Mint",NULL,12.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1384,7015,89,80000117-1470285404,NULL,1,NULL,active,GRAPEFRUI,1,"2023-11-10 05:19:12"
25882,Grenadine,Grenadine,"Al Fakher 50g Grenadine",NULL,12.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1384,7015,89,80000118-1470285404,NULL,1,NULL,active,GRENA,1,"2023-11-10 05:19:12"
25883,Guava,Guava,"Al Fakher 50g Guava",NULL,12.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1384,7015,89,80000119-1470285404,NULL,1,NULL,active,ALF:GUAVA,1,"2023-11-10 05:19:12"
25884,Gum,Gum,"Al Fakher 50g Gum",NULL,12.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1384,7015,89,8000011A-1470285404,NULL,1,NULL,active,ALF:GUM,1,"2023-11-10 05:19:12"
25885,"Gum Cinnamon","Gum Cinnamon","Al Fakher 50g Gum Cinnamon",NULL,12.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1384,7015,89,8000011B-1470285404,NULL,1,NULL,active,GUMCI,1,"2023-11-10 05:19:12"
25886,"Gum Mastic","Gum Mastic","Al Fakher 50g Gum Mastic",NULL,12.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1384,7015,89,8000011C-1470285404,NULL,1,NULL,active,GUMM,1,"2023-11-10 05:19:12"
25887,"Gum Mint","Gum Mint","Al Fakher 50g Gum Mint",NULL,12.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1384,7015,89,8000011D-1470285404,NULL,1,NULL,active,GUMMIN,1,"2023-11-10 05:19:12"
25888,Honey,Honey,"Al Fakher 50g Honey",NULL,12.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1384,7015,89,8000011E-1470285404,NULL,1,NULL,active,ALF:HONEY,1,"2023-11-10 05:19:12"
25889,Jasmine,Jasmine,"Al Fakher 50g Jasmine",NULL,12.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1384,7015,89,8000011F-1470285404,NULL,1,NULL,active,JASMI,1,"2023-11-10 05:19:12"
25890,Kiwi,Kiwi,"Al Fakher 50g Kiwi",NULL,12.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1384,7015,89,80000120-1470285404,NULL,1,NULL,active,KIW,1,"2023-11-10 05:19:12"
25891,Lemon,Lemon,"Al Fakher 50g Lemon",NULL,12.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1384,7015,89,80000121-1470285404,NULL,1,NULL,active,ALF:LEMON,1,"2023-11-10 05:19:12"
25892,"Lemon Mint","Lemon Mint","Al Fakher 50g Lemon Mint",NULL,12.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1384,7015,89,80000122-1470285404,NULL,1,NULL,active,LEMONMIN,1,"2023-11-10 05:19:12"
25893,Mango,Mango,"Al Fakher 50g Mango",NULL,12.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1384,7015,89,80000123-1470285404,NULL,1,NULL,active,MANGO,1,"2023-11-10 05:19:12"
25894,Melon,Melon,"Al Fakher 50g Melon",NULL,12.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1384,7015,89,80000124-1470285404,NULL,1,NULL,active,MELON,1,"2023-11-10 05:19:12"
25895,Mint,Mint,"Al Fakher 50g Mint",NULL,12.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1384,7015,89,80000125-1470285404,NULL,1,NULL,active,ALF:MINT,1,"2023-11-10 05:19:12"
25896,"Mint Cream","Mint Cream","Al Fakher 50g Mint Cream",NULL,12.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1384,7015,89,80000126-1470285404,NULL,1,NULL,active,MINTCRE,1,"2023-11-10 05:19:12"
25897,"Mint With Cream","Mint With Cream","Al Fakher 50g Mint With Cream",NULL,11.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1384,7015,89,80000127-1470285405,NULL,0,NULL,active,MINTW,98,"2023-11-10 05:19:12"
25898,Mojito,Mojito,"Al Fakher 50g Mojito",NULL,12.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1384,7015,89,80000128-1470285405,NULL,1,NULL,active,MOJI,1,"2023-11-10 05:19:12"
25899,Orange,Orange,"Al Fakher 50g Orange",NULL,12.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1384,7015,89,80000129-1470285405,NULL,1,NULL,active,ALF:ORANGE,1,"2023-11-10 05:19:12"
25900,"Orange Cream","Orange Cream","Al Fakher 50g Orange Cream",NULL,12.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1384,7015,89,8000012A-1470285405,NULL,1,NULL,active,ORANGEC,1,"2023-11-10 05:19:12"
25901,"Orange Mint","Orange Mint","Al Fakher 50g Orange Mint",NULL,12.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1384,7015,89,8000012B-1470285405,NULL,1,NULL,active,ORANGEMI,1,"2023-11-10 05:19:12"
25902,Peach,Peach,"Al Fakher 50g Peach",NULL,12.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1384,7015,89,8000012C-1470285405,NULL,1,NULL,active,ALF:PEACH,1,"2023-11-10 05:19:12"
25903,Pineapple,Pineapple,"Al Fakher 50g Pineapple",NULL,12.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1384,7015,89,8000012D-1470285405,NULL,1,NULL,active,PINE,1,"2023-11-10 05:19:12"
25904,Plum,Plum,"Al Fakher 50g Plum",NULL,12.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1384,7015,89,8000012E-1470285405,NULL,1,NULL,active,ALF:PLUM,1,"2023-11-10 05:19:12"
25905,"Plum Mint","Plum Mint","Al Fakher 50g Plum Mint",NULL,12.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1384,7015,89,8000012F-1470285405,NULL,1,NULL,active,PLUMM,1,"2023-11-10 05:19:12"
25906,Rose,Rose,"Al Fakher 50g Rose",NULL,12.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1384,7015,89,80000130-1470285405,NULL,1,NULL,active,ALF:ROSE,1,"2023-11-10 05:19:12"
25907,Strawberry,Strawberry,"Al Fakher 50g Strawberry",NULL,12.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1384,7015,89,80000131-1470285405,NULL,1,NULL,active,STRAW,1,"2023-11-10 05:19:12"
25908,"Strawberry Cream","Strawberry Cream","Al Fakher 50g Strawberry Cream",NULL,12.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1384,7015,89,80000132-1470285405,NULL,1,NULL,active,STRAWB,1,"2023-11-10 05:19:12"
25909,"Two Apples","Two Apples","Al Fakher 50g Two Apples",NULL,12.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1384,7015,89,80000133-1470285405,NULL,1,NULL,active,TWOAPP,1,"2023-11-10 05:19:12"
25910,"Two Apples Mint","Two Apples Mint","Al Fakher 50g Two Apples Mint",NULL,12.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1384,7015,89,80000134-1470285405,NULL,1,NULL,active,TWOAPPL,1,"2023-11-10 05:19:12"
25911,Vanilla,Vanilla,"Al Fakher 50g Vanilla",NULL,12.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1384,7015,89,80000135-1470285406,NULL,1,NULL,active,ALF:VANILLA,1,"2023-11-10 05:19:12"
25912,Watermelon,Watermelon,"Al Fakher 50g Watermelon",NULL,12.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1384,7015,89,80000136-1470285406,NULL,1,NULL,active,ALF:WATERMELON,1,"2023-11-10 05:19:12"
25913,"Watermelon Mint","Watermelon Mint","Al Fakher 50g Watermelon Mint",NULL,12.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1384,7015,89,80000137-1470285406,NULL,1,NULL,active,WATERMELONMIN,1,"2023-11-10 05:19:12"
25914,Gordo,Gordo,"Alec Bradley American Classic Gordo",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1230,7162,87,8000014F-1470285407,NULL,0,NULL,perged,ALEC:GORDO,1,"2023-11-10 05:19:12"
25915,Toro,Toro,"Alec Bradley American Classic Toro",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1230,7162,87,80000150-1470285407,NULL,0,NULL,perged,ALEC:TORO,1,"2023-11-10 05:19:12"
25916,"AB BM Churchill","AB BM Churchill","Alec Bradley Black Market AB BM Churchill",NULL,112.75,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1230,7119,87,80000151-1470285407,NULL,0,NULL,active,"AB BM Churchill",59,"2023-11-10 05:19:12"
25917,"AB BM Gordo","AB BM Gordo","Alec Bradley Black Market AB BM Gordo",NULL,118.25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1230,7119,87,80000152-1470285407,NULL,0,NULL,active,"AB BM Gordo",59,"2023-11-10 05:19:12"
25918,"AB BM Punk","AB BM Punk","Alec Bradley Black Market AB BM Punk",NULL,71.55,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1230,7119,87,80000153-1470285407,NULL,0,NULL,active,"AB BM Punk",59,"2023-11-10 05:19:12"
25919,"AB BM Robusto","AB BM Robusto","Alec Bradley Black Market AB BM Robusto",NULL,96.80,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1230,7119,87,80000154-1470285407,NULL,0,NULL,active,"AB BM Robusto",59,"2023-11-10 05:19:12"
25920,Toro,Toro,"Alec Bradley Black Market Toro",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1230,7119,87,80000155-1470285407,NULL,0,NULL,perged,ALEC:TORO,1,"2023-11-10 05:19:12"
25921,Torpedo,Torpedo,"Alec Bradley Black Market Torpedo",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1230,7119,87,80000156-1470285407,NULL,0,NULL,perged,ALEC:TORPEDO,1,"2023-11-10 05:19:12"
25922,Gordo20,Gordo20,"Alec Bradley Coyol Gordo20",NULL,101.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1230,7120,87,80000157-1470285408,NULL,0,NULL,active,ALEC:GORDO20,98,"2023-11-10 05:19:12"
25923,Freak,Freak,"Alec Bradley Maxx Freak",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1230,7163,87,80000158-1470285408,NULL,0,NULL,perged,FREAK,1,"2023-11-10 05:19:12"
25924,Fixx20,Fixx20,"Alec Bradley Maxx Fixx20",NULL,77.50,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1230,7163,87,80000159-1470285408,NULL,0,NULL,active,ALEC:FIXX20,98,"2023-11-10 05:19:12"
25925,Gordo,Gordo,"Alec Bradley Nica Puro Rosado Gordo",NULL,95.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1230,7262,87,8000015A-1470285408,NULL,0,NULL,active,ALEC:GORDO,98,"2023-11-10 05:19:12"
25926,Robusto,Robusto,"Alec Bradley Nica Puro Rosado Robusto",NULL,79.50,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1230,7262,87,8000015B-1470285408,NULL,0,NULL,active,ALEC:ROBUSTO,98,"2023-11-10 05:19:12"
25927,Toro,Toro,"Alec Bradley Nica Puro Rosado Toro",NULL,85.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1230,7262,87,8000015C-1470285408,NULL,0,NULL,active,ALEC:TORO,98,"2023-11-10 05:19:12"
25928,Churchill,Churchill,"Alec Bradley Prensado Churchill",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1230,7121,87,8000015D-1470285408,NULL,0,NULL,perged,ALEC:CHURCHILL,1,"2023-11-10 05:19:12"
25929,"Double T","Double T","Alec Bradley Prensado Double T",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1230,7121,87,8000015E-1470285408,NULL,0,NULL,perged,ALEC:DOUBLET,1,"2023-11-10 05:19:12"
25930,"Gran Toro","Gran Toro","Alec Bradley Prensado Gran Toro",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1230,7121,87,8000015F-1470285408,NULL,0,NULL,perged,ALEC:GRANTORO,1,"2023-11-10 05:19:12"
25931,Robusto,Robusto,"Alec Bradley Prensado Robusto",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1230,7121,87,80000160-1470285408,NULL,0,NULL,perged,ALEC:ROBUSTO,1,"2023-11-10 05:19:12"
25932,"AB Samp Premium","AB Samp Premium","Alec Bradley Samplers AB Samp Premium",NULL,34.95,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1230,7539,90,80000161-1470285408,NULL,0,NULL,active,ABSA,1,"2023-11-10 05:19:12"
25933,"AB Samp Tubo","AB Samp Tubo","Alec Bradley Samplers AB Samp Tubo",NULL,27.95,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1230,7539,90,80000162-1470285408,NULL,0,NULL,active,ABSAM,1,"2023-11-10 05:19:12"
25934,Gordo,Gordo,"Alec Bradley Sanctum Gordo",NULL,92.50,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1230,7263,87,80000163-1470285408,NULL,0,NULL,active,ALEC:GORDO,98,"2023-11-10 05:19:12"
25935,Gordo,Gordo,"Alec Bradley American Sungrown Gordo",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1230,7248,87,80000164-1470285408,NULL,0,NULL,perged,ALEC:GORDO,1,"2023-11-10 05:19:12"
25936,Toro20,Toro20,"Alec Bradley American Sungrown Toro20",NULL,69.89,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1230,7248,87,80000165-1470285408,NULL,0,NULL,active,ALEC:TORO20,98,"2023-11-10 05:19:12"
25937,"Medius 6","Medius 6","Alec Bradley Tempus Maduro Medius 6",NULL,87.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1230,7265,87,80000166-1470285408,NULL,0,NULL,active,MEDIUS,98,"2023-11-10 05:19:12"
25938,Magnus,Magnus,"Alec Bradley Tempus Nicaragua Magnus",NULL,115.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1230,7267,87,80000167-1470285408,NULL,0,NULL,active,MAGNUS,98,"2023-11-10 05:19:12"
25939,"Terra Nova","Terra Nova","Alec Bradley Tempus Nicaragua Terra Nova",NULL,87.50,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1230,7267,87,80000168-1470285408,NULL,0,NULL,active,TERRA,98,"2023-11-10 05:19:12"
25940,Gordo20,Gordo20,"Alec Bradley The Lineage Gordo20",NULL,98.50,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1230,7260,87,80000169-1470285409,NULL,0,NULL,active,ALEC:GORDO20,98,"2023-11-10 05:19:12"
25941,Toro20,Toro20,"Alec Bradley The Lineage Toro20",NULL,89.50,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1230,7260,87,8000016A-1470285409,NULL,0,NULL,active,ALEC:TORO20,98,"2023-11-10 05:19:12"
25942,"Argelini 100g Apple","Argelini 100g Apple","Argelini Argelini 100g Argelini 100g Apple",NULL,4.75,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1446,7016,89,80000173-1470285409,NULL,0,NULL,active,ARGELINI1,1,"2023-11-10 05:19:12"
25943,"Argelini 100g Black Grape","Argelini 100g Black Grape","Argelini Argelini 100g Argelini 100g Black Grape",NULL,4.75,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1446,7016,89,80000174-1470285409,NULL,0,NULL,active,ARGELINI10,1,"2023-11-10 05:19:12"
25944,"Argelini 100g Blue Berry","Argelini 100g Blue Berry","Argelini Argelini 100g Argelini 100g Blue Berry",NULL,4.75,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1446,7016,89,80000175-1470285409,NULL,0,NULL,active,ARGELINI100,1,"2023-11-10 05:19:12"
25945,"Argelini 100g Blue Legend","Argelini 100g Blue Legend","Argelini Argelini 100g Argelini 100g Blue Legend",NULL,4.75,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1446,7016,89,80000176-1470285409,NULL,0,NULL,active,ARGELINI100G,1,"2023-11-10 05:19:12"
25946,"Argelini 100g Bubble/Minty Gum","Argelini 100g Bubble/Minty Gum","Argelini Argelini 100g Argelini 100g Bubble/Minty Gum",NULL,4.75,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1446,7016,89,80000177-1470285409,NULL,0,NULL,active,ARGELINI100GB,1,"2023-11-10 05:19:12"
25947,"Argelini 100g Calamantina","Argelini 100g Calamantina","Argelini Argelini 100g Argelini 100g Calamantina",NULL,4.75,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1446,7016,89,80000178-1470285410,NULL,0,NULL,active,ARGELINI100GC,1,"2023-11-10 05:19:12"
25948,"Argelini 100g Citrusi Mint","Argelini 100g Citrusi Mint","Argelini Argelini 100g Argelini 100g Citrusi Mint",NULL,4.75,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1446,7016,89,80000179-1470285410,NULL,0,NULL,active,ARGELINI100GCI,1,"2023-11-10 05:19:12"
25949,"Argelini 100g Cool/Spear Mint","Argelini 100g Cool/Spear Mint","Argelini Argelini 100g Argelini 100g Cool/Spear Mint",NULL,4.75,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1446,7016,89,8000017A-1470285410,NULL,0,NULL,active,ARGELINI100GCO,1,"2023-11-10 05:19:12"
25950,"Argelini 100g Creamy/Orange","Argelini 100g Creamy/Orange","Argelini Argelini 100g Argelini 100g Creamy/Orange",NULL,4.75,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1446,7016,89,8000017B-1470285410,NULL,0,NULL,active,ARGELINI100GCR,1,"2023-11-10 05:19:12"
25951,"Argelini 100g Fruit Mix","Argelini 100g Fruit Mix","Argelini Argelini 100g Argelini 100g Fruit Mix",NULL,4.75,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1446,7016,89,8000017C-1470285410,NULL,0,NULL,active,ARGELINI100GF,1,"2023-11-10 05:19:12"
25952,"Argelini 100g Grape Isabella","Argelini 100g Grape Isabella","Argelini Argelini 100g Argelini 100g Grape Isabella",NULL,4.75,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1446,7016,89,8000017D-1470285410,NULL,0,NULL,active,ARGELINI100GG,1,"2023-11-10 05:19:12"
25953,"Argelini 100g Grape Mint","Argelini 100g Grape Mint","Argelini Argelini 100g Argelini 100g Grape Mint",NULL,4.75,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1446,7016,89,8000017E-1470285410,NULL,0,NULL,active,ARGELINI100GGR,1,"2023-11-10 05:19:12"
25954,"Argelini 100g Grapefruit","Argelini 100g Grapefruit","Argelini Argelini 100g Argelini 100g Grapefruit",NULL,4.75,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1446,7016,89,8000017F-1470285410,NULL,0,NULL,active,ARGELINI100GGRA,1,"2023-11-10 05:19:12"
25955,"Argelini 100g Lemon Mint","Argelini 100g Lemon Mint","Argelini Argelini 100g Argelini 100g Lemon Mint",NULL,4.75,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1446,7016,89,80000180-1470285410,NULL,0,NULL,active,ARGELINI100GL,1,"2023-11-10 05:19:12"
25956,"Argelini 100g Mango","Argelini 100g Mango","Argelini Argelini 100g Argelini 100g Mango",NULL,4.75,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1446,7016,89,80000181-1470285410,NULL,0,NULL,active,ARGELINI100GM,1,"2023-11-10 05:19:12"
25957,"Argelini 100g Margarita Rocks","Argelini 100g Margarita Rocks","Argelini Argelini 100g Argelini 100g Margarita Rocks",NULL,4.75,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1446,7016,89,80000182-1470285410,NULL,0,NULL,active,ARGELINI100GMA,1,"2023-11-10 05:19:12"
25958,"Argelini 100g Melon","Argelini 100g Melon","Argelini Argelini 100g Argelini 100g Melon",NULL,4.75,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1446,7016,89,80000183-1470285410,NULL,0,NULL,active,ARGELINI100GME,1,"2023-11-10 05:19:12"
25959,"Argelini 100g Melon Honeydew","Argelini 100g Melon Honeydew","Argelini Argelini 100g Argelini 100g Melon Honeydew",NULL,4.75,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1446,7016,89,80000184-1470285410,NULL,0,NULL,active,ARGELINI100GMEL,1,"2023-11-10 05:19:12"
25960,"Argelini 100g Minty Berries","Argelini 100g Minty Berries","Argelini Argelini 100g Argelini 100g Minty Berries",NULL,4.75,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1446,7016,89,80000185-1470285410,NULL,0,NULL,active,ARGELINI100GMI,1,"2023-11-10 05:19:12"
25961,"Argelini 100g Passion Fruit","Argelini 100g Passion Fruit","Argelini Argelini 100g Argelini 100g Passion Fruit",NULL,4.75,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1446,7016,89,80000186-1470285410,NULL,0,NULL,active,ARGELINI100GP,1,"2023-11-10 05:19:12"
25962,"Argelini 100g Peach","Argelini 100g Peach","Argelini Argelini 100g Argelini 100g Peach",NULL,4.75,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1446,7016,89,80000187-1470285410,NULL,0,NULL,active,ARGELINI100GPE,1,"2023-11-10 05:19:12"
25963,"Argelini 100g Pineapple","Argelini 100g Pineapple","Argelini Argelini 100g Argelini 100g Pineapple",NULL,4.75,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1446,7016,89,80000188-1470285410,NULL,0,NULL,active,ARGELINI100GPI,1,"2023-11-10 05:19:12"
25964,"Argelini 100g Pomopolitan","Argelini 100g Pomopolitan","Argelini Argelini 100g Argelini 100g Pomopolitan",NULL,4.75,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1446,7016,89,80000189-1470285410,NULL,0,NULL,active,ARGELINI100GPO,1,"2023-11-10 05:19:12"
25965,"Argelini 100g Red & Green Apple","Argelini 100g Red & Green Apple","Argelini Argelini 100g Argelini 100g Red & Green Apple",NULL,4.75,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1446,7016,89,8000018A-1470285411,NULL,0,NULL,active,ARGELINI100GR,1,"2023-11-10 05:19:12"
25966,"Argelini 100g Red Fruit","Argelini 100g Red Fruit","Argelini Argelini 100g Argelini 100g Red Fruit",NULL,4.75,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1446,7016,89,8000018B-1470285411,NULL,0,NULL,active,ARGELINI100GRE,1,"2023-11-10 05:19:12"
25967,"Argelini 100g Rose","Argelini 100g Rose","Argelini Argelini 100g Argelini 100g Rose",NULL,4.75,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1446,7016,89,8000018C-1470285411,NULL,0,NULL,active,ARGELINI100GRO,1,"2023-11-10 05:19:12"
25968,"Argelini 100g Straw Margarita","Argelini 100g Straw Margarita","Argelini Argelini 100g Argelini 100g Straw Margarita",NULL,4.75,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1446,7016,89,8000018D-1470285411,NULL,0,NULL,active,ARGELINI100GS,1,"2023-11-10 05:19:12"
