brand_gallery_id,brand_id,original_name,encrypted_name,file_path,width,height,size,default,for_web,order,status,updated_by,updated_date
348,1293,PERLADM-300x300.png,PERLADM-300x300.png,uploads/brand_gallery/PERLADM-300x300.png,NULL,NULL,NULL,1,0,0,active,124,"2022-05-02 05:44:24"
349,1291,Screen-Shot-2021-04-14-at-10.50.36-PM-300x300.png,Screen-Shot-2021-04-14-at-10.50.36-PM-300x300.png,uploads/brand_gallery/Screen-Shot-2021-04-14-at-10.50.36-PM-300x300.png,NULL,NULL,NULL,1,0,NULL,active,1,"2022-05-02 05:44:24"
350,1292,PRIMODR-300x300.png,PRIMODR-300x300.png,uploads/brand_gallery/PRIMODR-300x300.png,NULL,NULL,NULL,1,0,0,active,97,"2022-05-02 05:44:24"
351,1224,Screen-Shot-2021-04-14-at-10.47.52-PM-300x300.png,Screen-Shot-2021-04-14-at-10.47.52-PM-300x300.png,uploads/brand_gallery/Screen-Shot-2021-04-14-at-10.47.52-PM-300x300.png,NULL,NULL,NULL,1,0,NULL,active,1,"2022-05-02 05:44:24"
352,1223,PUNCH-300x300.png,PUNCH-300x300.png,uploads/brand_gallery/PUNCH-300x300.png,NULL,NULL,NULL,1,0,NULL,active,1,"2022-05-02 05:44:24"
353,1279,PURASOL-300x300.png,PURASOL-300x300.png,uploads/brand_gallery/PURASOL-300x300.png,NULL,NULL,NULL,1,0,NULL,active,1,"2022-05-02 05:44:24"
354,1222,QUORUM-300x300.png,QUORUM-300x300.png,uploads/brand_gallery/QUORUM-300x300.png,NULL,NULL,NULL,1,0,0,active,59,"2022-05-02 05:44:24"
355,1295,REGIUS-300x300.png,REGIUS-300x300.png,uploads/brand_gallery/REGIUS-300x300.png,NULL,NULL,NULL,1,0,0,active,98,"2022-05-02 05:44:24"
356,1221,rocky-patel-20th-anniversary-fumas-logo-1-300x300.jpg,rocky-patel-20th-anniversary-fumas-logo-1-300x300.jpg,uploads/brand_gallery/rocky-patel-20th-anniversary-fumas-logo-1-300x300.jpg,NULL,NULL,NULL,1,0,0,active,124,"2022-05-02 05:44:24"
357,1251,Rolling-Thunder-300x300.jpg,Rolling-Thunder-300x300.jpg,uploads/brand_gallery/Rolling-Thunder-300x300.jpg,NULL,NULL,NULL,1,0,NULL,active,1,"2022-05-02 05:44:24"
358,1220,ROMACRA-300x300.png,ROMACRA-300x300.png,uploads/brand_gallery/ROMACRA-300x300.png,NULL,NULL,NULL,1,0,NULL,active,1,"2022-05-02 05:44:24"
359,1063,RYJ-300x300.png,RYJ-300x300.png,uploads/brand_gallery/RYJ-300x300.png,NULL,NULL,NULL,1,0,0,active,124,"2023-02-01 10:35:59"
360,1250,Screen-Shot-2021-04-14-at-10.46.06-PM-300x300.png,Screen-Shot-2021-04-14-at-10.46.06-PM-300x300.png,uploads/brand_gallery/Screen-Shot-2021-04-14-at-10.46.06-PM-300x300.png,NULL,NULL,NULL,1,0,NULL,active,1,"2022-05-02 05:44:25"
361,1065,STLREY-300x300.png,STLREY-300x300.png,uploads/brand_gallery/STLREY-300x300.png,NULL,NULL,NULL,1,0,NULL,active,1,"2022-05-02 05:44:25"
362,1209,SANCRIS-300x300.png,SANCRIS-300x300.png,uploads/brand_gallery/SANCRIS-300x300.png,NULL,NULL,NULL,1,0,NULL,active,1,"2022-05-02 05:44:25"
363,1249,Screen-Shot-2021-04-14-at-10.44.06-PM-300x300.png,Screen-Shot-2021-04-14-at-10.44.06-PM-300x300.png,uploads/brand_gallery/Screen-Shot-2021-04-14-at-10.44.06-PM-300x300.png,NULL,NULL,NULL,1,0,NULL,active,1,"2022-05-02 05:44:25"
364,1171,Screen-Shot-2021-04-14-at-10.42.22-PM-300x300.png,Screen-Shot-2021-04-14-at-10.42.22-PM-300x300.png,uploads/brand_gallery/Screen-Shot-2021-04-14-at-10.42.22-PM-300x300.png,NULL,NULL,NULL,1,0,NULL,active,1,"2022-05-02 05:44:25"
365,1247,Screen-Shot-2021-04-14-at-10.40.45-PM-300x300.png,Screen-Shot-2021-04-14-at-10.40.45-PM-300x300.png,uploads/brand_gallery/Screen-Shot-2021-04-14-at-10.40.45-PM-300x300.png,NULL,NULL,NULL,1,0,NULL,active,1,"2022-05-02 05:44:25"
366,1245,TABAKES-300x300.png,TABAKES-300x300.png,uploads/brand_gallery/TABAKES-300x300.png,NULL,NULL,NULL,1,0,NULL,active,1,"2022-05-02 05:44:25"
367,1243,TATIANA-300x300.png,TATIANA-300x300.png,uploads/brand_gallery/TATIANA-300x300.png,NULL,NULL,NULL,1,0,NULL,active,1,"2022-05-02 05:44:25"
368,1242,TATUAJE-300x300.png,TATUAJE-300x300.png,uploads/brand_gallery/TATUAJE-300x300.png,NULL,NULL,NULL,1,0,0,active,97,"2022-05-02 05:44:25"
369,1241,TEAMO-300x300.png,TEAMO-300x300.png,uploads/brand_gallery/TEAMO-300x300.png,NULL,NULL,NULL,1,0,NULL,active,1,"2022-05-02 05:44:25"
370,1240,TEDS-300x300.png,TEDS-300x300.png,uploads/brand_gallery/TEDS-300x300.png,NULL,NULL,NULL,1,0,0,active,97,"2022-05-02 05:44:25"
371,1297,TEMPLHL-300x300.png,TEMPLHL-300x300.png,uploads/brand_gallery/TEMPLHL-300x300.png,NULL,NULL,NULL,1,0,0,active,97,"2022-05-02 05:44:25"
372,1239,Screen-Shot-2021-04-14-at-10.35.42-PM-300x300.png,Screen-Shot-2021-04-14-at-10.35.42-PM-300x300.png,uploads/brand_gallery/Screen-Shot-2021-04-14-at-10.35.42-PM-300x300.png,NULL,NULL,NULL,1,0,NULL,active,1,"2022-05-02 05:44:25"
373,1413,TABERN-300x300.png,TABERN-300x300.png,uploads/brand_gallery/TABERN-300x300.png,NULL,NULL,NULL,1,0,0,active,124,"2022-05-02 05:44:26"
374,1088,UPSETTR-300x300.png,UPSETTR-300x300.png,uploads/brand_gallery/UPSETTR-300x300.png,NULL,NULL,NULL,1,0,NULL,active,1,"2022-05-02 05:44:26"
375,1236,Screen-Shot-2021-04-14-at-10.32.23-PM-300x300.png,Screen-Shot-2021-04-14-at-10.32.23-PM-300x300.png,uploads/brand_gallery/Screen-Shot-2021-04-14-at-10.32.23-PM-300x300.png,NULL,NULL,NULL,1,0,NULL,active,1,"2022-05-02 05:44:26"
376,1129,TRINID-300x300.png,TRINID-300x300.png,uploads/brand_gallery/TRINID-300x300.png,NULL,NULL,NULL,1,0,NULL,active,1,"2022-05-02 05:44:26"
377,1234,VEGAFNA-300x300.png,VEGAFNA-300x300.png,uploads/brand_gallery/VEGAFNA-300x300.png,NULL,NULL,NULL,1,0,NULL,active,1,"2022-05-02 05:44:26"
378,1117,VERITAS-300x300.png,VERITAS-300x300.png,uploads/brand_gallery/VERITAS-300x300.png,NULL,NULL,NULL,1,0,NULL,active,1,"2022-05-02 05:44:26"
379,1233,VILLIGE-300x300.png,VILLIGE-300x300.png,uploads/brand_gallery/VILLIGE-300x300.png,NULL,NULL,NULL,1,0,0,active,124,"2022-05-02 05:44:26"
380,1231,WARPED-300x300.png,WARPED-300x300.png,uploads/brand_gallery/WARPED-300x300.png,NULL,NULL,NULL,1,0,NULL,active,1,"2022-05-02 05:44:26"
381,1298,ZINO-300x300.png,ZINO-300x300.png,uploads/brand_gallery/ZINO-300x300.png,NULL,NULL,NULL,1,0,NULL,active,1,"2022-05-02 05:44:26"
382,1319,1839_lolgo.jpg,183-1.jpg,uploads/brand_gallery/183-1.jpg,170,120,8046,1,1,0,active,1,"2022-05-02 10:08:45"
383,1398,3kings_logo.png,3KI-1.png,uploads/brand_gallery/3KI-1.png,178,283,6245,1,1,0,active,97,"2022-05-02 10:11:48"
384,1456,300hands_logo.png,300-1.png,uploads/brand_gallery/300-1.png,1351,622,21854,1,1,0,active,1,"2023-04-05 08:58:15"
385,1172,alcapone_logo.jpg,ALC-1.jpg,uploads/brand_gallery/ALC-1.jpg,267,88,4310,1,0,0,active,149,"2023-01-20 07:47:51"
386,1384,alfakher_logo.png,ALF-1.png,uploads/brand_gallery/ALF-1.png,860,586,195086,1,0,0,active,98,"2022-05-02 10:16:59"
387,1423,aladino_logo.png,ALA-1.png,uploads/brand_gallery/ALA-1.png,717,384,98260,1,0,0,active,97,"2022-05-02 10:20:58"
388,1466,alcazar_logo.png,ALCA-1.png,uploads/brand_gallery/ALCA-1.png,200,200,40003,1,0,0,active,97,"2022-05-02 10:23:23"
389,1230,AB_Black_Stacked-CMYK.png,ALEC-1.png,uploads/brand_gallery/ALEC-1.png,4033,3411,470526,1,0,0,active,97,"2022-05-02 10:24:26"
390,1202,amosdesantiago_logo.png,AMO-1.png,uploads/brand_gallery/AMO-1.png,438,384,231216,1,0,0,active,97,"2022-05-02 10:29:45"
391,1378,natural-american-spirit-vector-logo.png,AME-1.png,uploads/brand_gallery/AME-1.png,482,500,30752,1,0,0,active,97,"2022-05-02 10:31:27"
392,1463,back2back_logo.png,BACK-1.png,uploads/brand_gallery/BACK-1.png,335,150,36042,1,0,0,active,97,"2022-05-02 10:35:16"
393,1428,bahamamama_logo.png,BAH-1.png,uploads/brand_gallery/BAH-1.png,309,398,194759,1,0,0,active,97,"2022-05-02 10:38:24"
394,1115,bances_logo.jpg,BAN-1.jpg,uploads/brand_gallery/BAN-1.jpg,300,300,24159,0,0,NULL,perged,97,"2022-05-02 10:42:10"
395,1115,bances_logo.png,BAN-2.png,uploads/brand_gallery/BAN-2.png,238,158,59051,1,0,0,active,97,"2022-05-02 10:42:26"
396,1326,backwoods_logo.png,BACKW-1.png,uploads/brand_gallery/BACKW-1.png,2560,1324,199931,1,0,0,active,97,"2022-05-02 10:43:58"
397,1353,badshah_hookah_logo-300x300.png,BAD-1.png,uploads/brand_gallery/BAD-1.png,300,300,62000,1,0,0,active,97,"2022-05-02 10:46:55"
398,1102,avanti_logo.png,AVA-1.png,uploads/brand_gallery/AVA-1.png,278,182,2275,1,0,0,active,97,"2022-05-02 10:52:10"
399,1130,Bali_shag_logo.png,BAL-1.png,uploads/brand_gallery/BAL-1.png,201,160,28603,1,0,0,active,97,"2022-05-02 10:52:51"
400,1370,bambu_logo.png,BAM-1.png,uploads/brand_gallery/BAM-1.png,382,230,69065,1,0,0,active,98,"2022-05-02 10:54:28"
401,1124,beechnut_logo.png,BEE-1.png,uploads/brand_gallery/BEE-1.png,1204,626,635898,1,0,0,active,97,"2022-05-02 10:58:00"
402,1325,Bic_logo.svg.png,BIC-1.png,uploads/brand_gallery/BIC-1.png,640,243,20288,1,0,0,active,98,"2022-05-02 10:58:32"
403,1380,bigeasy_logo.png,BIG-1.png,uploads/brand_gallery/BIG-1.png,268,188,10053,1,0,0,active,97,"2022-05-02 11:01:41"
404,1317,blacknmild_logo.png,BLA-1.png,uploads/brand_gallery/BLA-1.png,231,188,52731,1,0,0,active,97,"2022-05-02 11:03:01"
405,1429,blackworksstudio_logo.png,BLACKW-1.png,uploads/brand_gallery/BLACKW-1.png,620,420,101850,1,0,0,active,97,"2022-05-02 11:03:54"
406,1100,blackstone_lolgo.jpg,BLACK-1.jpg,uploads/brand_gallery/BLACK-1.jpg,400,400,12918,1,0,0,active,97,"2022-05-02 11:04:51"
407,1438,Blanco-Logo-2020-gold.png,BLAN-1.png,uploads/brand_gallery/BLAN-1.png,873,800,636977,1,0,0,active,97,"2022-05-02 11:05:27"
408,1392,bluntwrap_plat_logo.png,BLUN-1.png,uploads/brand_gallery/BLUN-1.png,263,173,59636,1,0,0,active,97,"2022-05-02 11:07:34"
409,1111,bluntville_logo.png,BLUNT-1.png,uploads/brand_gallery/BLUNT-1.png,556,330,143846,1,0,0,active,97,"2022-05-02 11:08:17"
410,1421,boneshaker_logo.png,BON-1.png,uploads/brand_gallery/BON-1.png,700,424,162935,1,0,0,active,97,"2022-05-02 11:10:59"
411,1101,borkumriff_logo.png,BOR-1.png,uploads/brand_gallery/BOR-1.png,200,150,35571,1,0,0,active,1,"2022-05-02 11:12:05"
412,1074,boveda-logo.png,BOV-1.png,uploads/brand_gallery/BOV-1.png,500,111,3137,1,0,0,active,98,"2022-05-02 11:12:56"
413,1306,buenacosecha_logo.png,BUE-1.png,uploads/brand_gallery/BUE-1.png,259,255,26230,1,0,0,active,124,"2023-02-08 14:22:30"
414,1470,buffalo_trace_logo.png,BUF-1.png,uploads/brand_gallery/BUF-1.png,412,384,36948,1,0,0,active,115,"2023-01-03 12:17:34"
415,1327,"bugler logo.png",BUG-1.png,uploads/brand_gallery/BUG-1.png,289,261,33361,1,0,0,active,97,"2022-05-02 11:19:58"
416,1437,cabanas_logo.png,CAB-1.png,uploads/brand_gallery/CAB-1.png,1280,1280,1390458,1,0,0,active,97,"2022-05-02 11:21:25"
417,1174,caoflavors_logo.jpg,CAOF-1.jpg,uploads/brand_gallery/CAOF-1.jpg,400,400,7235,1,0,0,active,97,"2022-05-02 11:22:36"
418,1328,Cpnt_Black_logo.png,CAP-1.png,uploads/brand_gallery/CAP-1.png,200,189,69631,1,0,0,active,97,"2022-05-02 11:23:18"
419,1473,carboncopy_logo.png,CAR-1.png,uploads/brand_gallery/CAR-1.png,214,94,32368,0,0,NULL,perged,97,"2022-05-02 11:25:30"
420,1473,carboncopy_logo.png,CAR-2.png,uploads/brand_gallery/CAR-2.png,214,94,32368,1,0,0,active,97,"2022-05-02 11:26:03"
421,1108,CarterHall_logo.png,CART-1.png,uploads/brand_gallery/CART-1.png,508,471,302234,1,0,0,active,97,"2022-05-02 11:27:33"
422,1426,casablanca_logo.png,CASAB-1.png,uploads/brand_gallery/CASAB-1.png,738,540,126444,0,0,NULL,perged,97,"2022-05-02 11:29:49"
423,1459,casacuevas_logo.png,CASAC-1.png,uploads/brand_gallery/CASAC-1.png,307,164,6595,1,0,0,active,147,"2023-01-09 16:31:21"
424,1426,casablanca_logo.png,CASAB-2.png,uploads/brand_gallery/CASAB-2.png,750,540,126444,1,0,0,active,97,"2022-05-02 11:32:53"
425,1408,Gurkha_Castle_Hall_logo.png,CAST-1.png,uploads/brand_gallery/CAST-1.png,492,412,287354,1,0,0,active,97,"2022-05-02 11:34:51"
426,1361,CheyenneLogo.png,CHE-1.png,uploads/brand_gallery/CHE-1.png,500,500,36375,1,0,0,active,97,"2022-05-02 11:35:48"
427,1458,chowards_logo.png,CHO-1.png,uploads/brand_gallery/CHO-1.png,312,104,4835,1,0,0,active,97,"2022-05-02 11:36:09"
428,1177,chubbys_logo.png,CHU-1.png,uploads/brand_gallery/CHU-1.png,142,138,17307,1,0,0,active,97,"2022-05-02 11:38:13"
429,1404,cigarcaddy_logo.png,CIGA-1.png,uploads/brand_gallery/CIGA-1.png,400,400,37435,1,0,0,active,97,"2022-05-02 11:40:35"
430,1465,cigar-oasis-logo.png,CIGARO-1.png,uploads/brand_gallery/CIGARO-1.png,770,578,186996,1,0,0,active,97,"2022-05-02 11:41:22"
431,1425,cigarmedics_logo.png,CIGAR-1.png,uploads/brand_gallery/CIGAR-1.png,498,217,37382,1,0,0,active,97,"2022-05-02 11:43:11"
432,1406,ciguardian_logo.png,CIGU-1.png,uploads/brand_gallery/CIGU-1.png,866,264,173230,1,0,0,active,97,"2022-05-02 11:44:57"
433,1399,coconara_logo-200x200.png,COC-1.png,uploads/brand_gallery/COC-1.png,200,200,22419,1,0,0,active,97,"2022-05-02 11:45:43"
434,1112,colibri_logo1.png,COL-1.png,uploads/brand_gallery/COL-1.png,300,300,37318,1,0,0,active,97,"2022-05-02 11:46:13"
435,1139,colibri_logo1.png,COLI-1.png,uploads/brand_gallery/COLI-1.png,300,300,37318,1,0,0,active,97,"2022-05-02 11:46:31"
436,1110,copenhagen_logo.png,COP-1.png,uploads/brand_gallery/COP-1.png,474,247,29904,1,0,0,active,97,"2022-05-02 11:49:51"
437,1449,cosanostra_logo.png,COS-1.png,uploads/brand_gallery/COS-1.png,500,256,10079,1,0,0,active,97,"2022-05-02 11:50:44"
438,1381,CB_logo.png,CRA-1.png,uploads/brand_gallery/CRA-1.png,400,400,103213,1,0,0,active,97,"2022-05-02 11:52:19"
439,1322,Criss-Cross-1.png,CRI-1.png,uploads/brand_gallery/CRI-1.png,318,219,80439,1,0,0,active,97,"2022-05-02 11:53:10"
440,1448,image-asset.png,DVI-1.png,uploads/brand_gallery/DVI-1.png,500,311,21805,1,0,0,active,1,"2022-05-02 11:55:14"
441,1367,danielmarshall_logo.png,DAN-1.png,uploads/brand_gallery/DAN-1.png,301,300,16035,1,0,0,active,97,"2022-05-02 11:56:57"
442,1262,logo_davidoff.png,DAV-1.png,uploads/brand_gallery/DAV-1.png,230,101,10636,1,0,0,active,97,"2022-05-02 11:57:29"
443,1147,DBL.png,DBLF-1.png,uploads/brand_gallery/DBLF-1.png,512,512,398826,1,0,0,active,97,"2022-05-02 11:58:50"
444,1103,DNI-label.png,DEN-1.png,uploads/brand_gallery/DEN-1.png,400,400,170620,1,0,0,active,97,"2022-05-02 12:00:44"
445,1081,deadwood_logo.png,DEA-1.png,uploads/brand_gallery/DEA-1.png,200,200,51607,1,0,0,active,97,"2022-05-02 12:02:58"
446,1069,deezer_logo.png,DEE-1.png,uploads/brand_gallery/DEE-1.png,250,66,13801,1,0,0,active,97,"2022-05-02 12:05:02"
447,1303,digiweigh_logo.png,DIG-1.png,uploads/brand_gallery/DIG-1.png,400,81,21759,1,0,0,active,97,"2022-05-02 12:06:36"
448,1266,djarum_logo.png,DJA-1.png,uploads/brand_gallery/DJA-1.png,416,121,5412,1,0,0,active,97,"2022-05-02 12:07:15"
449,1405,Don-Jose-Logo-copy.jpg,DONJ-1.jpg,uploads/brand_gallery/DONJ-1.jpg,1516,1512,275652,1,0,0,active,97,"2022-05-02 12:08:24"
450,1391,donlino_logo.png,DONL-1.png,uploads/brand_gallery/DONL-1.png,393,200,24918,1,0,0,active,97,"2022-05-02 12:09:07"
451,1330,Drum_Tobacco_Logo-panorama.png,DRU-1.png,uploads/brand_gallery/DRU-1.png,380,190,34744,1,0,0,active,97,"2022-05-02 12:15:36"
452,1379,stdupontlogo.png,DUP-1.png,uploads/brand_gallery/DUP-1.png,476,106,5816,1,0,0,active,97,"2022-05-02 12:16:25"
453,1085,Dutch_masters_cigars_logo.png,DUT-1.png,uploads/brand_gallery/DUT-1.png,371,228,35514,1,0,0,active,98,"2022-05-02 12:17:22"
454,1403,effexlogo.png,EFF-1.png,uploads/brand_gallery/EFF-1.png,1200,1200,321668,1,0,0,active,97,"2022-05-02 12:22:51"
455,1382,ElementsLogo.png,ELE-1.png,uploads/brand_gallery/ELE-1.png,300,93,29402,1,0,0,active,97,"2022-05-02 12:24:05"
456,1433,Logo-ELIE_BLEU.png,ELI-1.png,uploads/brand_gallery/ELI-1.png,1169,1169,52630,1,0,0,active,97,"2022-05-02 12:25:48"
457,1099,entourage_logo.png,ENT-1.png,uploads/brand_gallery/ENT-1.png,500,282,10235,1,0,0,active,97,"2022-05-02 12:26:34"
458,1269,Esteban_Carreras_logo.png,EST-1.png,uploads/brand_gallery/EST-1.png,935,300,273883,1,1,0,active,124,"2023-09-28 09:53:09"
459,1336,EZWIDER_Logo.png,EZW-1.png,uploads/brand_gallery/EZW-1.png,500,236,78800,1,0,0,active,60,"2022-05-02 12:33:22"
460,1058,FT-LOGO.png,FAC-1.png,uploads/brand_gallery/FAC-1.png,705,448,75646,0,0,NULL,perged,97,"2022-05-02 12:34:34"
461,1058,factorythrowouts_Logo.png,FAC-2.png,uploads/brand_gallery/FAC-2.png,225,225,58094,1,0,0,active,97,"2022-05-02 12:36:20"
462,1388,brand-logo-fasfil.png,FAS-1.png,uploads/brand_gallery/FAS-1.png,480,330,9076,1,0,0,active,97,"2022-05-02 12:37:25"
463,1385,Firebird_new.png,FIR-1.png,uploads/brand_gallery/FIR-1.png,400,400,29550,1,0,0,active,97,"2022-05-02 12:37:49"
464,1162,formula420_logo.png,FOR-1.png,uploads/brand_gallery/FOR-1.png,225,225,6353,1,0,0,active,97,"2022-05-02 12:39:33"
465,1118,Foundry-Tobacco-Company1.jpg,FOU-1.jpg,uploads/brand_gallery/FOU-1.jpg,180,180,8411,1,0,0,active,63,"2022-05-02 14:46:39"
466,1376,fronto_logo.png,FRO-1.png,uploads/brand_gallery/FRO-1.png,700,319,55979,1,0,0,active,97,"2022-05-02 14:47:55"
467,1068,fujima_logo_200.png,FUJ-1.png,uploads/brand_gallery/FUJ-1.png,200,200,36882,1,0,0,active,97,"2022-05-02 14:49:13"
468,1323,Gambler.png,GAM-1.png,uploads/brand_gallery/GAM-1.png,393,200,8457,1,0,0,active,87,"2022-05-02 14:49:39"
469,1331,game_logo.png,GAME-1.png,uploads/brand_gallery/GAME-1.png,254,180,19127,1,0,0,active,149,"2023-02-14 09:32:01"
470,1071,"Logo_SZ Dragon(Color).png",GEN-1.png,uploads/brand_gallery/GEN-1.png,1400,1996,69585,1,0,0,active,97,"2022-05-02 14:51:06"
471,1393,gogreen_lolgo.png,GOG-1.png,uploads/brand_gallery/GOG-1.png,400,400,169972,1,0,0,active,97,"2022-05-02 14:58:44"
472,1270,godoffire_logo.png,GOD-1.png,uploads/brand_gallery/GOD-1.png,250,203,96757,1,0,0,active,115,"2023-01-12 11:25:41"
473,1320,Golden_Harvest.png,GOL-1.png,uploads/brand_gallery/GOL-1.png,200,200,2825,1,0,0,active,97,"2022-05-02 15:01:46"
474,1321,Good-Stuff.png,GOO-1.png,uploads/brand_gallery/GOO-1.png,274,154,76337,1,0,0,active,97,"2022-05-02 15:02:15"
475,1338,greenroads_logo.png,GRE-1.png,uploads/brand_gallery/GRE-1.png,540,416,17542,1,0,0,active,97,"2022-05-02 15:05:20"
476,1159,Grizzly_snuff_logo.png,GRIZ-1.png,uploads/brand_gallery/GRIZ-1.png,259,163,45612,1,0,0,active,97,"2022-05-02 15:06:27"
477,1332,halfhalf_logo.png,HAL-1.png,uploads/brand_gallery/HAL-1.png,191,186,70304,1,0,0,active,97,"2022-05-02 15:09:16"
478,1464,harvester_logo.JPG,HAR-1.jpg,uploads/brand_gallery/HAR-1.jpg,192,173,16086,0,0,NULL,perged,97,"2022-05-02 15:12:52"
479,1464,harvester_logo.png,HAR-2.png,uploads/brand_gallery/HAR-2.png,192,173,54964,1,0,0,active,97,"2022-05-02 15:13:00"
480,1082,havatampa_logo.png,HAVA-1.png,uploads/brand_gallery/HAVA-1.png,300,300,151864,1,0,0,active,97,"2022-05-02 15:14:05"
481,1471,HC_logo.png,HCS-1.png,uploads/brand_gallery/HCS-1.png,186,220,72777,1,0,0,active,97,"2022-05-02 16:31:53"
482,1352,Hempzilla-Beast-Logo-1.png,HEM-1.png,uploads/brand_gallery/HEM-1.png,1831,700,14153,1,0,0,active,97,"2022-05-02 16:34:13"
483,1161,hf_logo.png,HF-1.png,uploads/brand_gallery/HF-1.png,200,200,1728,1,0,0,active,97,"2022-05-02 16:35:40"
484,1414,hugs_logo.jpg,HUG-1.jpg,uploads/brand_gallery/HUG-1.jpg,400,400,6943,1,0,0,active,97,"2022-05-02 16:38:24"
485,1383,"JOB logo.png",JOB-1.png,uploads/brand_gallery/JOB-1.png,1080,724,137076,1,0,0,active,97,"2022-05-02 16:41:36"
486,1120,kite_logo.png,KIT-1.png,uploads/brand_gallery/KIT-1.png,138,140,18113,1,0,0,active,97,"2022-05-02 16:43:47"
487,1158,Kodiak_logo.png,KOD-1.png,uploads/brand_gallery/KOD-1.png,442,200,55623,1,0,0,active,97,"2022-05-02 16:44:59"
488,1407,La_Galera_Logo.jpg,LAGA-1.jpg,uploads/brand_gallery/LAGA-1.jpg,265,265,16580,1,0,0,active,124,"2023-02-04 15:49:56"
489,1460,larosadesandiego_logo.jpg,LARO-1.jpg,uploads/brand_gallery/LARO-1.jpg,221,135,6355,1,0,0,active,97,"2022-05-02 16:50:00"
490,1127,La-Unica-LOGO.png,LAU-1.png,uploads/brand_gallery/LAU-1.png,1732,566,98608,1,0,0,active,97,"2022-05-02 16:50:47"
491,1469,LaMirada_PR-Logo-112019JG.jpg,LAM-1.jpg,uploads/brand_gallery/LAM-1.jpg,620,514,106772,1,0,0,active,63,"2022-05-02 16:54:03"
492,1218,ligaundercrown_logo.png,LIGA-1.png,uploads/brand_gallery/LIGA-1.png,274,184,7761,1,0,0,active,124,"2022-05-02 16:56:20"
493,1386,"LOTUS group logo copy.png",LOT-1.png,uploads/brand_gallery/LOT-1.png,480,257,43601,1,0,0,active,97,"2022-05-02 16:58:19"
494,1468,Mexican-Segundos-Logo.png,MEX-1.png,uploads/brand_gallery/MEX-1.png,503,239,40956,1,0,0,active,97,"2022-05-02 17:01:43"
495,1375,MK-logo-500.png,MK-1.png,uploads/brand_gallery/MK-1.png,500,243,8787,1,0,0,active,97,"2022-05-02 17:03:44"
496,1060,mrb_logo.jpg,MRB-1.jpg,uploads/brand_gallery/MRB-1.jpg,250,250,43876,1,0,0,active,97,"2022-05-02 17:08:04"
497,1461,nationalbrand_logo.jpg,NAT-1.jpg,uploads/brand_gallery/NAT-1.jpg,400,400,26515,1,0,0,active,97,"2022-05-02 17:10:00"
498,1096,neon_logo.jpg,NEO-1.jpg,uploads/brand_gallery/NEO-1.jpg,150,150,14350,1,0,0,active,97,"2022-05-02 17:10:50"
499,1420,Nestor-Miranda-Collection-Logo.jpg,NES-1.jpg,uploads/brand_gallery/NES-1.jpg,1880,1275,35504,1,0,0,active,97,"2022-05-02 17:11:39"
500,1282,norteno_logo.jpg,NOR-1.jpg,uploads/brand_gallery/NOR-1.jpg,900,505,11674,1,0,0,active,97,"2022-05-02 17:12:53"
501,1432,ocb-logo.png,OCB-1.png,uploads/brand_gallery/OCB-1.png,1080,1080,350933,1,0,0,active,97,"2022-05-02 17:16:23"
502,1284,omarortez_logo.jpg,OMA-1.jpg,uploads/brand_gallery/OMA-1.jpg,220,220,7983,1,0,0,active,97,"2022-05-02 17:17:53"
503,1366,oliveros.png,OLIV-2.png,uploads/brand_gallery/OLIV-2.png,193,200,59125,1,0,0,active,97,"2022-05-02 17:18:50"
504,1455,ooze_logo.png,OOZ-1.png,uploads/brand_gallery/OOZ-1.png,225,225,4501,1,0,0,active,97,"2022-05-02 17:19:49"
505,1340,OPMS-Kratom-555x555_logo.jpg,OPM-1.jpg,uploads/brand_gallery/OPM-1.jpg,555,555,44913,1,0,0,active,97,"2022-05-02 17:20:33"
506,1170,"panther cigarillos logo.jpg",PANT-1.jpg,uploads/brand_gallery/PANT-1.jpg,1000,1000,147375,1,0,0,active,97,"2022-05-02 17:22:09"
507,1104,parodi_logo.jpg,PARO-1.jpg,uploads/brand_gallery/PARO-1.jpg,200,200,10823,1,0,0,active,97,"2022-05-02 17:23:29"
508,1372,peterstokkebye.png,PET-1.png,uploads/brand_gallery/PET-1.png,272,200,12001,1,0,0,active,97,"2022-05-02 17:24:24"
509,1373,Phillies_cigars_logo.png,PHI-1.png,uploads/brand_gallery/PHI-1.png,397,285,81630,1,0,0,active,97,"2022-05-02 17:25:09"
510,1374,premier_logo.jpg,PRE-1.jpg,uploads/brand_gallery/PRE-1.jpg,400,400,15392,1,0,0,active,124,"2023-02-07 13:44:44"
511,1106,princealbert_logo.png,PRIN-1.png,uploads/brand_gallery/PRIN-1.png,393,200,25367,1,0,0,active,97,"2022-05-02 17:27:33"
512,1312,prometheus_logo.png,PRO-1.png,uploads/brand_gallery/PRO-1.png,483,142,53058,1,0,0,active,97,"2022-05-02 17:29:07"
513,1416,Protocol-Cigars_Logo.jpg,PROT-1.jpg,uploads/brand_gallery/PROT-1.jpg,1440,864,162365,1,0,0,active,97,"2022-05-02 17:31:40"
514,1141,PureHemp_Logo.png,PURE-1.png,uploads/brand_gallery/PURE-1.png,435,116,29700,1,0,0,active,97,"2022-05-02 17:41:13"
515,1076,Raw_Logo2.png,RAW-1.png,uploads/brand_gallery/RAW-1.png,500,280,72012,1,0,0,active,97,"2022-05-02 17:41:44"
